exec_time,avg_latency,package_energy,e_cores,st_cores,ht_cores,Solutions
4.185276508331299,0.8465,766.484131,15.0,0.0,4.0,"5,22,3,29,11,7,26,26,16,24,10,21,6,4,20,2,18,31,31,31,31,31,31"
4.185608625411987,0.8465,692.427673,7.0,14.0,1.0,"1,1,1,1,31,4,4,4,17,27,22,22,6,3,2,2,2,2,2,2,2,19,19"
4.189651966094971,0.1095,858.726318,11.0,4.0,4.0,"6,8,14,26,1,1,10,20,27,15,3,5,2,9,17,21,28,23,30,11,17,24,31"
4.194124698638916,0.8465,665.33429,5.0,14.0,2.0,"6,8,8,8,4,4,4,18,31,27,22,23,7,3,2,2,2,2,2,2,2,2,2"
4.202509164810181,0.8465,652.794434,7.0,12.0,2.0,"6,19,19,19,4,4,4,4,31,27,23,23,7,3,2,2,2,2,2,2,2,2,2"
4.206610918045044,0.8465,668.337402,7.0,14.0,1.0,"0,19,19,19,4,4,4,4,31,27,22,23,7,3,2,2,2,2,2,2,2,2,2"
4.209924697875977,0.8465,682.390625,8.0,13.0,1.0,"15,30,30,30,31,4,4,4,17,27,22,22,6,3,7,7,7,7,7,7,7,7,7"
4.211689233779907,0.8465,776.304871,14.0,1.0,4.0,"5,22,3,29,11,7,26,8,16,25,10,21,6,4,20,2,18,31,31,31,31,31,31"
4.213330268859863,0.8465,847.583557,7.0,0.0,8.0,"6,8,14,10,9,3,18,21,1,5,11,0,2,4,13,28,20,24,15,12,16,17,7"
4.219563722610474,0.8465,823.149536,11.0,0.0,6.0,"26,20,13,21,1,12,4,6,14,19,8,9,0,7,28,5,17,24,15,23,29,16,16"
4.221969366073608,0.8465,679.743164,8.0,13.0,1.0,"15,30,30,30,31,4,4,4,17,27,22,22,6,3,2,2,2,2,2,2,2,2,2"
4.2226128578186035,0.8465,676.18634,4.0,15.0,2.0,"6,8,8,8,4,4,4,4,31,27,22,23,7,3,2,2,2,2,2,2,2,13,13"
4.224891424179077,0.8465,691.060852,6.0,15.0,1.0,"1,1,1,1,4,4,4,4,17,27,22,22,7,3,2,2,2,2,2,2,2,24,31"
4.2258217334747314,0.8465,740.707397,14.0,7.0,1.0,"29,23,23,23,20,4,4,4,17,27,28,24,6,3,7,7,7,19,19,19,19,19,8"
4.229687929153442,0.8465,825.826416,7.0,0.0,8.0,"6,8,14,10,9,3,18,22,1,5,11,0,2,4,13,28,20,26,15,12,16,16,7"
4.229899168014526,0.8465,820.503357,7.0,0.0,8.0,"6,8,14,10,9,3,18,17,1,5,11,0,2,4,13,28,20,24,15,12,16,16,7"
4.230807781219482,0.8465,718.734314,5.0,16.0,1.0,"1,1,1,1,4,4,4,4,15,27,22,22,7,3,2,2,2,2,2,2,2,19,19"
4.231738567352295,0.8465,676.749512,5.0,16.0,1.0,"1,1,1,1,31,4,4,4,18,27,22,22,6,3,2,2,2,2,2,2,2,2,2"
4.235099792480469,0.8465,822.070007,12.0,1.0,5.0,"26,20,13,21,1,12,4,6,14,19,8,9,0,7,28,5,17,24,25,23,16,16,16"
4.235429763793945,0.8465,810.794373,6.0,1.0,8.0,"6,8,14,10,9,3,3,22,1,5,11,0,2,4,13,28,20,24,15,12,16,16,7"
4.239125728607178,0.8465,814.120972,7.0,0.0,8.0,"6,8,14,10,9,3,18,29,1,5,11,0,2,4,13,28,20,24,15,12,16,16,7"
4.239550828933716,0.8465,815.823547,12.0,1.0,5.0,"26,20,13,21,1,12,4,6,14,19,8,9,0,7,28,5,17,24,24,23,16,16,16"
4.241728067398071,0.8465,679.35083,6.0,15.0,1.0,"1,1,1,1,4,4,4,4,17,27,22,22,7,3,2,2,2,2,2,2,2,19,19"
4.244107484817505,0.8465,809.743591,7.0,0.0,8.0,"6,8,14,10,9,3,18,29,1,5,11,0,2,4,13,28,20,27,15,12,16,16,7"
4.244897365570068,0.8465,659.791199,7.0,10.0,3.0,"6,19,19,19,4,5,5,5,31,27,22,23,7,3,2,2,2,2,2,2,2,2,2"
4.24677038192749,0.8465,661.568054,4.0,15.0,2.0,"6,8,8,8,4,4,4,4,31,27,22,23,7,3,2,2,2,2,2,2,2,2,2"
4.259444713592529,0.8465,687.396118,4.0,17.0,1.0,"1,1,1,1,4,4,4,4,17,27,22,22,7,3,2,2,2,2,2,2,2,2,2"
4.262706995010376,0.8465,818.411072,11.0,0.0,6.0,"26,20,13,21,1,12,4,6,14,19,8,9,0,7,28,5,17,24,15,23,16,16,16"
4.263034343719482,0.8465,781.026123,18.0,3.0,1.0,"22,22,12,12,24,26,26,20,16,25,25,21,13,10,23,23,9,29,29,29,29,29,29"
4.283467531204224,0.8465,762.689514,15.0,6.0,1.0,"22,22,27,27,24,8,8,20,16,25,25,21,3,12,23,9,9,9,9,29,29,29,29"
4.289278268814087,0.8465,676.750916,4.0,17.0,1.0,"8,8,8,8,4,4,4,4,31,27,22,23,7,3,2,2,2,2,2,2,2,2,2"
4.29247260093689,0.8465,815.693176,12.0,1.0,5.0,"26,20,13,21,21,12,4,6,14,19,8,9,0,7,28,5,17,24,15,23,16,16,16"
4.2934348583221436,0.8465,729.648499,11.0,12.0,0.0,"29,29,29,29,5,5,5,5,17,27,22,24,1,3,7,7,7,7,7,19,19,19,10"
4.295302629470825,0.8465,818.788147,19.0,4.0,0.0,"22,22,18,18,24,26,26,20,16,25,0,21,13,10,23,23,9,29,29,29,29,29,29"
4.298684358596802,0.8465,680.512207,14.0,7.0,1.0,"29,23,23,23,4,4,4,4,17,27,28,28,6,3,7,7,7,25,25,25,25,25,18"
4.303184509277344,0.8465,671.691589,5.0,16.0,1.0,"18,8,8,8,4,4,4,4,31,27,22,23,7,3,2,2,2,2,2,2,2,2,2"
4.312879800796509,0.8465,690.245361,12.0,9.0,1.0,"29,29,29,29,5,5,5,5,17,27,22,24,6,3,7,7,7,7,7,19,19,19,16"
4.320207357406616,0.8465,733.995605,6.0,17.0,0.0,"9,9,9,1,1,1,1,1,18,26,17,29,6,15,2,2,2,2,2,2,2,22,24"
4.322251081466675,0.8465,784.814514,16.0,7.0,0.0,"22,22,27,27,24,26,26,20,16,25,25,21,3,12,9,9,9,9,9,29,29,29,29"
4.325413942337036,0.8465,689.97821,13.0,8.0,1.0,"29,23,23,23,4,4,4,4,17,27,28,28,6,3,7,7,7,25,25,25,25,25,8"
4.327317953109741,0.8465,714.713806,0.0,13.0,5.0,"10,10,10,10,3,3,3,14,7,11,11,6,1,0,13,12,12,12,12,12,12,12,2"
4.329488039016724,0.8465,726.056091,11.0,12.0,0.0,"29,29,29,29,5,5,5,5,17,27,22,24,6,3,9,9,9,9,9,19,19,19,10"
4.333973169326782,0.8465,756.691101,16.0,5.0,1.0,"22,2,27,27,24,26,26,20,16,25,25,21,3,12,23,9,9,9,9,29,29,29,29"
4.342675447463989,0.8465,793.443604,15.0,8.0,0.0,"22,22,27,15,24,26,26,20,16,25,25,21,3,12,9,9,9,9,9,29,29,29,29"
4.343492746353149,0.8465,789.467102,15.0,8.0,0.0,"22,22,27,27,24,26,26,20,16,25,10,21,3,12,9,9,9,9,9,29,29,29,29"
4.343960285186768,0.0,830.259949,15.0,6.0,1.0,"6,0,18,26,3,29,29,12,27,19,9,9,14,2,17,21,28,23,30,20,17,17,17"
4.346512317657471,0.0,841.66925,16.0,5.0,1.0,"6,0,18,26,26,29,29,8,27,19,9,9,14,2,17,21,28,23,30,20,17,17,17"
4.347788572311401,0.8465,676.669739,6.0,15.0,1.0,"17,8,8,19,4,4,4,4,31,27,22,23,7,3,2,2,2,2,2,2,2,2,2"
4.365318775177002,0.0,797.950867,8.0,13.0,1.0,"6,0,0,26,4,4,4,4,27,19,9,9,14,2,17,10,13,23,7,7,17,17,17"
4.365667819976807,0.8465,783.269165,8.0,1.0,7.0,"6,8,14,10,9,23,23,1,1,26,11,15,7,0,2,3,13,12,21,21,21,21,21"
4.382613182067871,0.8465,781.771301,17.0,6.0,0.0,"22,17,27,27,24,26,26,20,16,25,25,21,3,12,23,9,9,9,9,29,29,29,29"
4.3862974643707275,0.8465,894.861389,13.0,0.0,5.0,"27,30,7,31,9,24,17,21,22,6,4,3,8,0,16,18,1,28,25,29,5,23,2"
4.394623517990112,0.8465,813.593628,19.0,4.0,0.0,"22,22,27,17,24,26,26,20,16,25,25,21,3,12,23,9,9,28,28,28,28,28,28"
4.4049201011657715,0.8465,782.469238,19.0,4.0,0.0,"22,22,27,27,24,26,26,20,16,25,25,21,3,12,23,9,9,28,28,28,28,28,28"
4.4069664478302,0.8465,743.787598,10.0,13.0,0.0,"8,8,8,8,30,3,3,23,7,11,11,18,4,0,13,13,21,21,21,21,21,21,20"
4.41884446144104,0.8465,711.322083,2.0,11.0,5.0,"10,10,10,10,3,3,3,18,7,11,11,6,1,0,13,24,12,12,12,12,12,12,2"
4.424005031585693,0.1025,880.177673,11.0,6.0,3.0,"6,0,18,26,4,3,11,12,27,19,9,9,14,2,17,21,28,23,30,7,17,17,1"
4.428107738494873,0.8465,717.06897,14.0,5.0,2.0,"29,23,23,23,5,4,4,4,16,27,28,28,6,3,2,2,19,19,26,25,25,25,8"
4.439492702484131,0.8465,801.266479,20.0,1.0,1.0,"22,22,27,27,24,26,26,20,16,25,25,21,13,10,23,23,11,29,29,29,29,29,29"
4.439874887466431,0.8465,796.120361,19.0,2.0,1.0,"22,12,27,27,24,26,26,20,16,25,25,21,13,10,23,23,9,29,29,29,29,29,29"
4.454297065734863,0.8465,851.027222,20.0,3.0,0.0,"22,22,27,27,24,26,26,20,16,25,25,21,13,10,23,23,9,29,29,29,29,29,29"
4.457547426223755,0.8465,806.374268,20.0,3.0,0.0,"22,22,27,27,24,26,26,20,16,25,25,21,13,10,23,23,9,29,17,17,17,17,17"
4.468275308609009,0.8465,748.941772,17.0,0.0,3.0,"5,22,3,29,29,7,26,26,16,25,25,21,6,4,20,2,31,31,27,27,27,27,27"
4.478747129440308,0.8465,776.819397,20.0,3.0,0.0,"22,22,22,22,24,26,26,20,16,25,25,21,13,10,23,23,9,29,29,29,29,29,29"
4.481226921081543,0.8465,721.687195,17.0,4.0,1.0,"27,27,27,27,24,26,26,20,16,25,25,6,13,12,1,1,1,28,28,29,29,29,29"
4.484596490859985,0.8465,726.750366,1.0,10.0,6.0,"10,10,10,10,3,3,3,14,7,11,15,6,1,0,13,24,12,12,12,12,12,12,2"
4.495317459106445,0.8465,762.546997,19.0,2.0,1.0,"27,27,27,27,24,26,26,20,16,25,25,21,13,12,23,8,8,28,28,29,29,29,29"
4.49583888053894,0.8465,772.869019,18.0,3.0,1.0,"22,22,27,27,24,26,26,2,16,25,25,21,13,12,23,9,9,28,28,29,29,29,29"
4.521196603775024,0.8465,744.061707,16.0,5.0,1.0,"27,27,27,27,31,1,1,1,16,25,25,21,13,12,23,23,28,7,7,29,29,29,29"
4.529621124267578,0.8465,704.528198,15.0,4.0,2.0,"27,27,27,27,31,1,1,1,6,25,25,21,13,12,16,16,16,7,7,29,29,29,29"
4.53920841217041,0.8465,765.552673,13.0,2.0,4.0,"21,20,1,27,27,8,10,17,12,13,24,29,5,7,9,16,16,0,19,4,18,18,18"
4.569550037384033,0.8465,768.267395,18.0,3.0,1.0,"22,22,27,27,24,26,26,0,16,25,25,21,13,12,23,15,15,28,28,31,31,29,29"
4.569565534591675,0.0,850.744507,17.0,6.0,0.0,"6,0,18,26,26,29,29,12,27,19,9,16,14,2,17,21,28,23,30,20,17,17,17"
4.569768905639648,0.8465,765.0448,15.0,0.0,4.0,"5,22,3,29,11,7,26,26,16,24,10,21,6,4,20,2,31,31,31,18,18,18,18"
4.582953214645386,0.1025,790.069519,10.0,9.0,2.0,"6,0,0,26,4,4,4,4,27,19,9,9,14,2,17,21,28,23,30,7,17,17,1"
4.586073875427246,0.8465,670.854431,6.0,15.0,1.0,"6,19,19,19,4,4,4,4,31,27,22,15,15,3,2,2,2,2,2,2,2,2,2"
4.587135314941406,0.8465,673.166138,4.0,13.0,3.0,"6,5,5,5,4,4,4,4,29,27,22,22,7,3,2,2,2,2,2,2,2,2,2"
4.587639570236206,0.8465,764.884644,12.0,3.0,4.0,"5,22,3,29,11,7,30,30,16,24,10,21,6,4,20,2,31,31,31,31,13,13,13"
4.600784063339233,0.8465,669.062378,4.0,13.0,3.0,"6,5,5,5,4,4,4,4,29,27,22,17,7,3,2,2,2,2,2,2,2,2,2"
4.602007627487183,0.8465,667.934143,4.0,13.0,3.0,"6,5,5,5,4,4,4,4,29,27,22,17,7,3,2,2,2,2,2,2,2,11,11"
4.611711502075195,0.8465,688.494141,4.0,11.0,4.0,"6,5,5,5,4,4,4,4,29,27,22,17,7,3,2,2,2,2,10,10,10,11,11"
4.620311498641968,0.8465,722.078125,19.0,2.0,1.0,"27,27,27,27,31,26,26,20,16,25,25,21,13,12,23,23,24,7,7,29,29,29,29"
4.640763759613037,0.8465,758.812134,15.0,0.0,4.0,"5,22,3,29,11,7,30,30,16,24,10,21,6,4,20,2,31,31,31,31,26,26,26"
4.654225587844849,0.8465,720.65448,16.0,3.0,2.0,"27,27,27,27,31,1,1,20,6,25,25,21,13,12,16,16,16,7,7,29,29,29,29"
4.663366317749023,0.8465,729.229858,7.0,16.0,0.0,"29,29,29,29,5,5,5,5,17,27,31,1,1,3,7,7,7,7,7,7,7,7,10"
4.67793607711792,0.8465,743.527893,12.0,11.0,0.0,"29,29,29,29,5,5,21,21,17,27,22,1,1,3,7,7,7,7,7,19,19,19,10"
4.688960790634155,0.8465,719.516724,16.0,3.0,2.0,"27,27,27,27,31,2,2,20,6,25,25,21,13,12,16,16,16,7,7,29,29,29,29"
4.706930160522461,0.0,771.069336,12.0,11.0,0.0,"6,6,1,4,4,4,4,12,12,27,29,29,14,2,17,21,28,28,20,22,17,17,17"
4.735180854797363,0.8465,742.321838,17.0,2.0,2.0,"5,22,3,19,28,7,26,26,16,25,25,21,6,10,20,2,31,31,31,31,31,31,31"
4.737340688705444,0.8465,729.724976,15.0,2.0,3.0,"5,22,3,3,3,7,26,26,16,25,25,21,6,4,20,2,31,31,31,31,31,31,31"
4.738607168197632,0.8465,736.732605,17.0,0.0,3.0,"5,22,3,19,28,7,26,26,16,25,25,21,6,4,20,2,31,31,31,31,31,31,31"
4.740360498428345,0.8465,748.856506,14.0,1.0,4.0,"5,22,3,3,11,7,30,30,16,24,10,21,6,4,20,2,31,31,31,31,31,31,31"
4.740401268005371,0.8465,745.757019,16.0,1.0,3.0,"5,15,3,29,29,7,26,26,16,25,25,21,6,4,20,2,31,31,31,31,31,31,31"
4.760987758636475,0.8465,732.493103,17.0,2.0,2.0,"5,22,3,29,29,7,26,26,16,25,25,21,6,13,20,2,31,31,31,31,31,31,31"
4.776405572891235,0.8465,751.361084,18.0,1.0,2.0,"5,22,3,19,19,29,26,26,16,25,25,21,6,4,20,2,31,31,31,31,31,31,31"
4.780781030654907,0.8465,732.86908,14.0,9.0,0.0,"1,1,1,1,31,4,4,4,17,27,22,22,6,3,30,30,19,19,19,19,19,19,19"
4.788412809371948,0.8465,732.436096,16.0,1.0,3.0,"5,22,3,19,19,7,26,26,16,25,25,21,6,4,2,2,31,31,31,31,31,31,31"
4.809067487716675,0.8465,747.174622,14.0,1.0,4.0,"5,3,3,29,11,7,26,26,16,24,10,21,6,4,20,2,31,31,31,31,31,31,31"
4.813462018966675,0.8465,706.663147,16.0,5.0,1.0,"27,27,27,27,31,1,1,1,16,25,25,21,13,12,23,23,23,7,7,29,29,29,29"
4.838419198989868,0.8465,733.028687,18.0,3.0,1.0,"27,27,27,27,31,1,1,20,6,25,25,21,13,12,16,16,16,29,29,29,29,29,29"
4.8469038009643555,0.8465,755.313416,15.0,0.0,4.0,"5,22,3,29,11,7,30,30,16,24,10,21,6,4,20,2,31,31,31,31,31,31,31"
4.848222970962524,0.8465,724.482056,16.0,1.0,3.0,"5,5,3,19,19,7,26,26,16,25,25,21,6,4,20,2,31,31,31,31,31,31,31"
4.851234674453735,0.8465,717.291199,14.0,3.0,3.0,"29,23,23,23,5,4,4,4,17,27,28,28,6,3,7,24,24,2,26,25,25,25,8"
4.854707717895508,0.8465,726.629456,20.0,1.0,1.0,"27,27,27,27,31,26,26,20,16,25,25,0,13,12,23,23,23,28,28,29,29,29,29"
4.861511468887329,0.8465,729.675293,21.0,0.0,1.0,"27,27,27,27,24,26,26,20,16,25,25,21,13,12,23,23,31,28,28,29,29,29,29"
4.897679090499878,0.8465,748.010925,18.0,1.0,2.0,"18,22,3,29,29,7,26,26,16,25,25,21,6,4,20,2,31,31,31,31,31,31,31"
4.931427478790283,0.8465,714.646362,14.0,5.0,2.0,"27,27,27,27,31,2,2,20,6,6,6,21,13,12,16,16,16,7,7,29,29,29,29"
4.933328866958618,0.8465,735.671387,15.0,6.0,1.0,"29,23,23,23,4,4,4,4,17,27,28,28,6,3,30,30,30,2,31,25,25,25,8"
4.936620712280273,0.8465,764.460815,13.0,2.0,4.0,"5,22,3,29,11,7,7,7,16,24,10,21,6,4,20,2,31,31,31,31,31,31,31"
4.946959495544434,0.8465,716.007812,15.0,6.0,1.0,"11,11,11,11,24,0,0,20,16,25,25,21,13,12,23,23,23,28,28,29,29,29,29"
4.9625163078308105,0.8465,770.386719,17.0,6.0,0.0,"27,27,27,27,31,1,1,20,16,25,25,21,14,12,23,23,23,7,7,29,29,29,29"
5.0108482837677,0.8465,725.012817,14.0,9.0,0.0,"1,1,1,1,31,4,4,4,18,27,22,22,6,3,16,16,23,23,23,23,23,23,23"
5.011569499969482,0.0,716.219116,11.0,12.0,0.0,"10,12,0,0,0,31,31,23,24,22,4,4,29,17,17,2,2,2,2,2,17,17,17"
5.014905214309692,0.8465,711.235779,17.0,4.0,1.0,"27,27,27,27,31,1,1,20,16,25,25,21,13,12,23,23,23,7,7,29,29,29,29"
5.035980701446533,0.8465,713.079102,19.0,2.0,1.0,"27,27,27,27,31,26,26,20,16,25,25,21,13,12,23,23,23,7,1,29,29,29,29"
5.044786214828491,0.8465,707.666687,19.0,2.0,1.0,"27,27,27,27,31,26,26,20,16,25,25,21,13,12,23,23,23,14,14,29,29,29,29"
5.052834987640381,0.8465,711.056213,15.0,6.0,1.0,"27,27,27,27,31,26,26,20,16,25,25,21,13,12,23,23,23,7,7,7,7,7,7"
5.05422568321228,0.8465,723.916138,18.0,3.0,1.0,"27,27,27,27,31,1,1,20,16,25,25,21,13,12,23,23,23,7,30,29,29,29,29"
5.060253858566284,0.8465,702.206421,19.0,2.0,1.0,"27,27,27,27,31,26,26,20,16,25,25,21,13,12,23,23,23,7,7,29,29,29,29"
5.062080383300781,0.8465,710.81665,20.0,1.0,1.0,"27,27,27,27,31,26,26,20,16,25,25,21,13,12,23,23,23,7,24,29,29,29,29"
5.074323654174805,0.8465,717.248169,18.0,3.0,1.0,"27,27,27,27,31,26,26,20,16,25,3,21,13,12,23,23,23,1,1,29,29,29,29"
5.090105295181274,0.8465,866.061401,21.0,2.0,0.0,"22,22,27,27,24,26,26,20,16,25,25,21,13,10,23,23,29,29,29,29,29,29,29"
5.102803468704224,0.0,793.579529,7.0,16.0,0.0,"6,12,0,0,0,0,0,23,14,22,4,4,4,28,17,2,2,2,2,2,17,17,17"
5.118114471435547,0.8465,706.76709,17.0,4.0,1.0,"7,7,7,7,31,26,26,20,16,25,25,21,13,12,23,23,23,28,28,29,29,29,29"
5.13101053237915,0.8465,850.395691,21.0,2.0,0.0,"22,22,27,17,24,26,26,20,16,25,25,21,13,10,23,23,29,29,29,29,29,29,29"
5.140554189682007,0.0,798.660583,15.0,8.0,0.0,"6,6,18,26,26,4,4,12,12,27,29,29,14,2,17,21,21,23,20,20,17,17,17"
5.14661431312561,0.8465,762.62677,19.0,4.0,0.0,"27,27,27,27,24,0,0,20,16,25,25,21,15,12,23,23,23,28,28,29,29,29,29"
5.148270606994629,0.8465,680.33783,14.0,5.0,2.0,"29,5,5,5,5,4,30,30,17,27,28,28,22,3,7,2,2,25,25,25,25,25,25"
5.162571430206299,0.8465,782.162781,21.0,2.0,0.0,"27,27,27,27,31,26,26,20,16,25,25,21,6,12,23,23,23,28,28,29,29,29,29"
5.1722211837768555,0.8465,750.516174,21.0,2.0,0.0,"27,27,27,27,31,26,26,20,16,25,25,21,14,12,23,23,23,28,28,29,29,29,29"
5.18874979019165,0.8465,709.620728,21.0,0.0,1.0,"27,27,27,27,31,26,26,20,16,25,25,21,13,12,23,23,23,28,28,29,29,29,29"
5.193511486053467,0.1025,819.828796,9.0,12.0,1.0,"6,0,0,0,0,0,0,12,27,7,9,9,9,28,17,21,2,23,30,11,17,17,31"
5.216094017028809,0.0,741.265625,8.0,13.0,1.0,"4,4,4,4,4,4,4,12,12,27,14,14,14,17,17,13,3,23,20,11,17,17,17"
5.221548795700073,0.8465,719.24884,12.0,11.0,0.0,"29,29,29,29,5,5,5,5,17,27,22,24,1,21,7,7,7,7,7,19,19,19,10"
5.230026483535767,0.8465,715.525269,18.0,3.0,1.0,"27,27,27,27,31,26,26,20,16,25,25,21,13,12,23,23,23,28,28,29,0,0,0"
5.23452615737915,0.8465,745.886841,18.0,1.0,2.0,"5,22,3,19,19,7,26,26,16,25,25,21,6,4,20,30,31,31,31,31,31,31,31"
5.269869089126587,0.1025,792.818726,9.0,8.0,3.0,"6,0,0,26,4,4,11,11,27,19,9,9,14,28,17,10,13,23,30,7,17,17,1"
5.299721002578735,0.0,756.686096,10.0,13.0,0.0,"4,4,4,4,4,4,4,12,12,27,14,14,14,17,17,30,3,23,20,20,17,17,17"
5.303701877593994,0.0,748.274902,9.0,14.0,0.0,"4,4,4,4,4,4,4,12,12,27,14,14,14,17,17,30,3,23,20,11,17,17,17"
5.311880350112915,0.0,769.559937,12.0,11.0,0.0,"18,25,4,4,4,4,4,12,12,27,14,14,14,17,17,30,3,23,20,22,17,17,17"
5.325281381607056,0.0,791.935059,12.0,9.0,1.0,"18,7,6,4,4,4,4,0,10,10,29,29,8,17,17,21,3,23,20,24,17,17,17"
5.3421642780303955,0.8465,781.937012,19.0,0.0,2.0,"22,22,27,1,24,26,26,0,16,25,25,21,13,12,23,23,23,28,28,31,31,29,29"
5.354892730712891,0.8465,751.630554,15.0,8.0,0.0,"3,7,7,7,7,7,7,18,16,20,20,21,4,24,24,19,19,31,31,31,31,31,31"
5.407792091369629,0.0,736.312805,9.0,14.0,0.0,"6,12,0,0,0,0,0,23,24,22,4,4,29,28,17,2,2,2,2,2,17,17,17"
5.414704322814941,0.1025,818.789856,15.0,6.0,1.0,"18,19,7,4,8,30,30,0,10,27,29,29,14,17,17,21,3,2,20,24,17,17,22"
5.4247519969940186,0.0,776.655762,13.0,10.0,0.0,"18,19,7,4,4,4,4,12,12,27,29,29,14,17,17,21,3,23,1,22,17,17,17"
5.43734073638916,0.0,767.941956,8.0,15.0,0.0,"6,12,0,9,9,9,9,16,14,22,4,4,29,28,17,2,2,2,2,2,17,17,17"
5.438884735107422,0.0,765.498596,14.0,9.0,0.0,"18,19,1,4,4,4,4,12,12,27,29,29,14,17,17,21,3,23,20,22,17,17,17"
5.442282676696777,0.0,807.763611,16.0,7.0,0.0,"18,19,7,4,4,30,30,0,10,27,29,29,14,17,17,21,3,23,20,24,17,17,17"
5.459304571151733,0.0,789.2771,15.0,8.0,0.0,"18,19,7,4,4,30,13,0,0,27,29,29,14,17,17,21,3,23,20,24,17,17,17"
5.47835898399353,0.0,765.07196,17.0,6.0,0.0,"18,19,7,4,4,30,30,0,22,27,29,29,14,17,17,21,3,23,20,24,17,17,17"
5.5063371658325195,0.0,759.049011,15.0,8.0,0.0,"18,19,7,4,4,4,4,12,12,27,29,29,14,17,17,21,23,23,20,22,17,17,17"
5.508371114730835,0.0,771.760376,16.0,7.0,0.0,"18,19,7,4,4,30,30,0,0,27,29,29,14,17,17,28,3,23,20,24,17,17,17"
5.525143384933472,0.0,745.643921,16.0,5.0,1.0,"18,19,7,15,15,30,30,0,0,27,29,29,14,17,17,21,3,23,20,22,17,17,17"
5.526428937911987,0.8465,697.025085,15.0,6.0,1.0,"29,5,5,5,5,4,30,30,20,27,28,28,22,18,7,7,7,25,25,25,25,25,25"
5.530534267425537,0.0,783.332825,15.0,6.0,1.0,"18,19,31,4,2,2,2,12,12,27,29,29,14,17,17,21,3,23,20,22,17,17,17"
5.538804531097412,0.8465,713.10553,14.0,9.0,0.0,"10,5,5,5,5,5,30,30,17,27,28,28,22,18,7,7,7,25,25,25,25,25,25"
5.544687747955322,0.8465,893.380554,13.0,0.0,5.0,"28,25,31,3,21,22,5,29,20,10,12,19,26,13,17,6,2,16,4,11,7,30,18"
5.550503253936768,0.0,772.835999,13.0,10.0,0.0,"18,25,4,4,4,4,4,12,12,27,14,14,14,17,17,30,31,23,20,22,17,17,17"
5.552997827529907,0.8465,872.667908,13.0,0.0,5.0,"28,28,28,3,21,22,5,29,20,10,12,19,26,13,27,6,2,16,4,11,7,24,18"
5.56810736656189,0.8465,712.234131,15.0,8.0,0.0,"29,5,5,5,5,5,30,30,17,27,28,28,22,18,7,7,7,25,25,25,25,25,25"
5.572045564651489,0.8465,691.58075,7.0,16.0,0.0,"6,6,6,6,6,6,6,20,20,24,24,16,19,31,1,1,1,1,1,1,1,1,1"
5.5736000537872314,0.8465,696.476685,15.0,6.0,1.0,"29,5,5,5,5,4,30,30,17,27,28,28,22,18,7,7,7,25,25,25,25,25,25"
5.578342437744141,0.0,783.452637,8.0,9.0,3.0,"6,0,0,12,4,4,11,11,27,19,9,9,14,17,17,10,13,23,7,7,17,17,17"
5.579751253128052,0.8465,869.879089,13.0,0.0,5.0,"28,25,25,3,21,22,5,29,20,10,12,19,26,13,17,6,2,16,4,11,7,30,18"
5.594466209411621,0.8465,863.170715,13.0,0.0,5.0,"28,25,25,3,21,22,5,29,20,10,12,19,26,13,27,6,2,16,4,11,7,30,18"
5.598684549331665,0.8465,695.435242,15.0,6.0,1.0,"29,5,5,5,5,4,30,30,17,27,28,28,20,18,7,7,7,25,25,25,25,25,25"
5.608458518981934,0.1025,821.67395,10.0,7.0,3.0,"6,0,0,26,31,31,11,11,27,19,9,9,14,2,17,10,13,23,30,7,17,17,1"
