exec_time,script_exec_time,package_energy,e_cores,st_cores,ht_cores
11.037470579147339,13.251601696014404,1629.208435,8,3,0
9.701962947845459,13.427035570144653,1773.301636,8,3,1
8.507323265075684,10.653953552246094,1712.326965,8,3,2
8.45858120918274,10.597094774246216,1764.412231,8,3,3
8.615564823150635,10.749076843261719,1745.501465,8,3,4
8.698034763336182,10.799423217773438,1795.378845,8,3,5
10.31668758392334,12.523061752319336,1681.999695,8,4,0
9.020859956741333,12.530351161956787,1774.274292,8,4,1
8.335004568099976,10.481435775756836,1776.96521,8,4,2
8.730810165405273,10.90667200088501,1771.809631,8,4,3
8.716139316558838,10.893831014633179,1781.568787,8,4,4
9.609227180480957,11.819838285446167,1782.113464,8,5,0
8.596028566360474,10.737650632858276,1783.805847,8,5,1
8.613022565841675,12.167911767959595,1790.360596,8,5,2
8.6771080493927,10.839486360549927,1779.847168,8,5,3
8.941457271575928,11.075949907302856,1796.970032,8,6,0
8.55845832824707,10.718652248382568,1747.292053,8,6,1
8.706395626068115,10.831059217453003,1765.975098,8,6,2
8.6172935962677,10.795256853103638,1727.487732,8,7,0
8.652365922927856,12.201585292816162,1830.384521,8,7,1
8.682527542114258,10.828203201293945,1775.015198,8,8,0
20.609004020690918,23.16146421432495,1640.309753,9,0,0
11.869774103164673,14.11902666091919,1534.940735,9,0,1
10.145034313201904,13.820613622665405,1603.864197,9,0,2
8.845388650894165,11.032609462738037,1582.838806,9,0,3
8.422579765319824,10.616544485092163,1662.790405,9,0,4
8.479611873626709,10.637672424316406,1727.620239,9,0,5
8.5326988697052,10.678184509277344,1787.807434,9,0,6
8.630592107772827,10.770549297332764,1780.695251,9,0,7
8.7953360080719,12.452606439590454,1858.992371,9,0,8
13.23609709739685,15.44444227218628,1560.853943,9,1,0
10.680896043777466,12.902902364730835,1666.95636,9,1,1
9.130293607711792,11.382005453109741,1591.23175,9,1,2
8.359354734420776,10.544330835342407,1648.549255,9,1,3
8.464035034179688,11.916807413101196,1772.629028,9,1,4
8.567156553268433,10.715111017227173,1771.138611,9,1,5
8.624785423278809,10.78462290763855,1760.839294,9,1,6
8.717939615249634,10.84523344039917,1806.808777,9,1,7
11.223438739776611,13.404168844223022,1581.398865,9,2,0
9.88448166847229,12.082771062850952,1705.093384,9,2,1
8.576617956161499,12.25524115562439,1696.171509,9,2,2
8.569618463516235,10.719611644744873,1745.509644,9,2,3
8.518444538116455,10.663744449615479,1763.505554,9,2,4
8.650119543075562,10.808444261550903,1756.128418,9,2,5
8.726983785629272,10.887463331222534,1796.912659,9,2,6
10.399078607559204,12.601271152496338,1628.459778,9,3,0
9.078078985214233,12.714691877365112,1702.069519,9,3,1
8.393325090408325,10.547692060470581,1728.871399,9,3,2
8.55769944190979,10.698521137237549,1766.453979,9,3,3
8.632622480392456,10.766233205795288,1761.377258,9,3,4
8.834566116333008,10.969086408615112,1799.987488,9,3,5
9.614718437194824,11.815391778945923,1678.322754,9,4,0
8.785607814788818,12.593302965164185,1830.321472,9,4,1
8.546730518341064,10.685129642486572,1755.769348,9,4,2
8.670377731323242,10.796787977218628,1742.31897,9,4,3
8.758293390274048,10.910515546798706,1795.898926,9,4,4
9.064242839813232,11.235025882720947,1752.698181,9,5,0
8.44299054145813,10.553380489349365,1793.170776,9,5,1
8.639005899429321,12.327668190002441,1801.551819,9,5,2
8.86980414390564,11.030379056930542,1789.808044,9,5,3
8.726945877075195,11.132684230804443,1814.002502,9,6,0
9.097031116485596,11.768863201141357,1752.342529,9,6,1
8.764882802963257,10.984483003616333,1782.389221,9,6,2
8.674434423446655,11.026193857192993,1796.802979,9,7,0
8.732876062393188,14.938846826553345,1850.656677,9,7,1
8.753703355789185,11.09671401977539,1762.748657,9,8,0
18.501953601837158,21.351696014404297,1554.998413,10,0,0
11.239979982376099,13.638056993484497,1563.145142,10,0,1
9.586669921875,13.117865324020386,1603.562988,10,0,2
8.619943618774414,11.60911226272583,1666.787537,10,0,3
8.553713083267212,10.76347827911377,1669.107483,10,0,4
8.52011775970459,10.687416553497314,1681.435913,10,0,5
8.792609691619873,10.957231998443604,1799.511475,10,0,6
8.879048109054565,11.035875082015991,1784.160461,10,0,7
8.71940279006958,12.283282041549683,1855.472229,10,0,8
12.53847885131836,15.910301923751831,1617.63324,10,1,0
9.840778827667236,12.299247026443481,1590.429016,10,1,1
8.74345588684082,10.96150541305542,1611.956848,10,1,2
8.537923574447632,10.838451623916626,1642.406189,10,1,3
8.579346418380737,11.542644500732422,1717.169067,10,1,4
8.659204483032227,11.836945056915283,1824.698792,10,1,5
8.662898063659668,10.817100524902344,1775.683899,10,1,6
8.908040046691895,11.125225067138672,1805.24646,10,1,7
10.503259658813477,12.681596994400024,1610.533752,10,2,0
9.195472478866577,11.412764549255371,1628.678284,10,2,1
8.402522087097168,11.44096064567566,1682.725769,10,2,2
8.570072412490845,11.492623090744019,1701.528748,10,2,3
8.590253829956055,10.734564304351807,1733.596313,10,2,4
8.69521689414978,10.780120134353638,1775.920593,10,2,5
8.74582052230835,10.886768102645874,1801.754211,10,2,6
9.795077800750732,12.086542129516602,1706.802307,10,3,0
8.657933950424194,11.779223680496216,1701.611023,10,3,1
8.53111219406128,11.386646747589111,1722.594788,10,3,2
8.704674005508423,10.901916265487671,1728.956238,10,3,3
8.686353206634521,10.840751886367798,1751.955688,10,3,4
8.768237590789795,10.911590576171875,1788.869263,10,3,5
9.045153379440308,11.252535581588745,1688.776733,10,4,0
8.490948677062988,11.522194385528564,1747.161255,10,4,1
8.616070985794067,11.442203998565674,1727.125244,10,4,2
8.701190948486328,10.848801612854004,1749.636597,10,4,3
8.774139165878296,10.96754789352417,1786.3078,10,4,4
8.806400299072266,10.996030330657959,1766.602478,10,5,0
8.606706380844116,10.759955644607544,1715.939819,10,5,1
8.75001311302185,11.72442102432251,1790.268677,10,5,2
8.771912813186646,11.62841248512268,1804.982666,10,5,3
8.48014211654663,10.605026721954346,1792.730042,10,6,0
8.721969366073608,10.865654230117798,1715.527588,10,6,1
8.797147750854492,11.368068933486938,1765.456665,10,6,2
8.612509727478027,10.777283191680908,1742.361877,10,7,0
8.803079605102539,11.731366395950317,1778.620117,10,7,1
8.756358623504639,11.64176082611084,1769.828125,10,8,0
17.8206307888031,20.417903661727905,1606.256165,11,0,0
10.346329927444458,12.641085147857666,1551.924683,11,0,1
9.369838237762451,11.570340633392334,1673.080017,11,0,2
8.546721458435059,11.542945623397827,1624.154907,11,0,3
8.501361846923828,11.434000015258789,1650.301453,11,0,4
8.597481966018677,10.727851629257202,1684.834778,11,0,5
8.568017482757568,10.70664381980896,1749.774536,11,0,6
8.658947944641113,10.789727449417114,1778.891357,11,0,7
8.743926286697388,10.907160520553589,1820.519836,11,0,8
11.351213455200195,14.383028030395508,1612.312317,11,1,0
9.416649103164673,12.403974533081055,1664.507751,11,1,1
8.535718202590942,10.71489667892456,1592.893616,11,1,2
8.494070768356323,11.063008069992065,1631.36377,11,1,3
8.663555383682251,10.899523735046387,1728.810242,11,1,4
8.598229885101318,10.728458642959595,1746.445984,11,1,5
8.682224750518799,11.643651485443115,1798.702148,11,1,6
8.78757095336914,11.564374208450317,1830.513855,11,1,7
9.87908148765564,12.06214189529419,1597.746521,11,2,0
8.755674839019775,10.925330877304077,1599.831421,11,2,1
8.551764488220215,10.74122142791748,1628.040527,11,2,2
8.618465900421143,10.794423818588257,1665.959045,11,2,3
8.726932048797607,11.717712163925171,1785.158813,11,2,4
8.742027997970581,11.607230424880981,1786.183289,11,2,5
8.863174676895142,10.999360799789429,1793.274231,11,2,6
9.200876712799072,11.416364669799805,1625.57666,11,3,0
8.485426425933838,10.684259414672852,1659.707336,11,3,1
8.62035346031189,10.802549123764038,1647.609985,11,3,2
8.636696100234985,11.708376169204712,1740.181824,11,3,3
8.765035152435303,11.639943361282349,1781.054199,11,3,4
8.834243297576904,10.993367910385132,1784.318176,11,3,5
8.69545602798462,10.874021768569946,1651.905212,11,4,0
8.620266675949097,10.78594446182251,1654.251404,11,4,1
9.070253372192383,11.19607162475586,1739.862122,11,4,2
8.720959424972534,11.73182988166809,1774.282043,11,4,3
8.888292074203491,11.708719491958618,1802.45282,11,4,4
8.516865730285645,10.654082298278809,1708.315857,11,5,0
8.692321062088013,10.870622873306274,1671.164551,11,5,1
8.784366130828857,10.922600030899048,1735.33844,11,5,2
8.8850679397583,11.10988163948059,1778.048035,11,5,3
8.5977463722229,11.599081754684448,1749.09259,11,6,0
8.770341873168945,11.592798948287964,1733.654602,11,6,1
8.824100732803345,11.000354290008545,1767.363831,11,6,2
8.7194344997406,10.854854345321655,1739.577209,11,7,0
8.815956354141235,10.995223760604858,1768.962158,11,7,1
8.76326322555542,10.940656661987305,1739.409668,11,8,0
16.14351463317871,19.501216411590576,1629.423889,12,0,0
10.027024269104004,12.913676500320435,1562.414917,12,0,1
8.842601776123047,11.111855030059814,1586.689697,12,0,2
8.551088333129883,10.789440870285034,1574.81842,12,0,3
8.58544397354126,10.777568817138672,1627.066772,12,0,4
8.616239786148071,11.660183429718018,1719.269775,12,0,5
8.670541286468506,10.8055100440979,1741.045532,12,0,6
8.72416377067566,11.617124557495117,1821.580872,12,0,7
8.853166818618774,11.211068868637085,1828.135193,12,0,8
10.810801029205322,13.022035837173462,1579.550842,12,1,0
8.939589738845825,11.27998661994934,1628.764954,12,1,1
8.57669186592102,11.858634233474731,1619.199951,12,1,2
8.653640747070312,10.865998268127441,1631.570557,12,1,3
8.574837684631348,11.543344736099243,1681.605957,12,1,4
8.650256633758545,10.835625886917114,1730.072937,12,1,5
8.721555709838867,10.880953788757324,1771.656799,12,1,6
8.781929731369019,10.950058698654175,1815.53833,12,1,7
9.301129579544067,12.377307891845703,1584.015686,12,2,0
8.723967790603638,10.953726291656494,1656.787903,12,2,1
8.620068550109863,11.597015857696533,1631.239319,12,2,2
8.769749879837036,10.947587490081787,1704.529419,12,2,3
8.64978837966919,10.846837043762207,1722.671265,12,2,4
8.750747203826904,10.912681341171265,1760.887573,12,2,5
8.846969366073608,11.8344247341156,1829.843445,12,2,6
8.741721153259277,10.986891746520996,1574.87384,12,3,0
8.612529993057251,11.64303994178772,1632.271362,12,3,1
8.667092084884644,10.933761596679688,1650.96405,12,3,2
8.674533367156982,10.817348718643188,1712.388977,12,3,3
8.732890129089355,10.857936143875122,1757.94873,12,3,4
8.96283769607544,12.245317459106445,1847.537109,12,3,5
8.745814085006714,10.994970560073853,1651.352844,12,4,0
8.794238805770874,11.672022104263306,1710.622437,12,4,1
8.706398487091064,10.876721858978271,1689.674377,12,4,2
8.789445161819458,10.927979946136475,1744.378845,12,4,3
8.847400188446045,10.990824699401855,1785.13446,12,4,4
8.594317197799683,11.665332317352295,1666.411682,12,5,0
8.726136922836304,10.882059574127197,1684.073303,12,5,1
8.766304969787598,11.940465211868286,1764.422058,12,5,2
8.881633043289185,11.034062147140503,1785.01532,12,5,3
8.80267071723938,10.960699796676636,1702.690002,12,6,0
8.796829462051392,11.097924947738647,1730.629211,12,6,1
8.84424352645874,11.885756492614746,1799.860657,12,6,2
8.924291849136353,11.243149995803833,1744.772461,12,7,0
8.904344320297241,11.787525653839111,1784.793579,12,7,1
8.824346542358398,10.986832618713379,1750.299805,12,8,0
15.288665056228638,18.08413553237915,1517.541565,13,0,0
9.254223585128784,12.290462732315063,1566.852478,13,0,1
8.718580722808838,10.898375511169434,1549.997925,13,0,2
8.615914106369019,11.558506965637207,1613.157288,13,0,3
8.696634531021118,10.880139589309692,1678.909973,13,0,4
8.67368221282959,11.043907165527344,1719.189148,13,0,5
8.725474119186401,10.887519598007202,1744.425049,13,0,6
8.828606128692627,12.126096725463867,1849.609436,13,0,7
8.799577236175537,11.241032361984253,1825.008606,13,0,8
10.250544309616089,13.191446304321289,1590.51593,13,1,0
8.688671827316284,11.086554050445557,1552.189453,13,1,1
8.624010801315308,10.839017391204834,1575.512756,13,1,2
8.6619234085083,10.85374402999878,1620.337036,13,1,3
8.621641874313354,11.517119407653809,1707.953735,13,1,4
8.68267035484314,10.834639549255371,1745.651123,13,1,5
8.89682388305664,11.856878995895386,1812.422607,13,1,6
8.830204725265503,10.971161127090454,1817.160034,13,1,7
9.062753438949585,11.321515798568726,1615.039001,13,2,0
8.589951515197754,10.82994532585144,1568.940552,13,2,1
8.598551273345947,11.690925359725952,1637.670837,13,2,2
8.751949071884155,10.896532773971558,1664.244751,13,2,3
8.69716739654541,11.551006078720093,1755.283997,13,2,4
8.81911015510559,11.446959018707275,1785.407471,13,2,5
8.862260103225708,11.016853094100952,1810.598022,13,2,6
8.572524785995483,10.776369571685791,1578.732239,13,3,0
8.649340867996216,11.818224430084229,1630.443848,13,3,1
8.763938188552856,11.329508304595947,1703.841736,13,3,2
8.70989465713501,11.58740520477295,1740.052551,13,3,3
8.918917655944824,11.072010517120361,1769.860107,13,3,4
8.879698991775513,11.033953428268433,1800.6651,13,3,5
8.651958703994751,10.842997074127197,1590.711914,13,4,0
8.686145544052124,11.7737877368927,1673.69812,13,4,1
8.719701766967773,10.888398885726929,1700.307068,13,4,2
8.81821346282959,11.686257600784302,1773.498108,13,4,3
8.875754117965698,11.06650424003601,1798.853638,13,4,4
8.710170984268188,10.87979531288147,1630.195068,13,5,0
8.83843445777893,10.981019973754883,1728.33313,13,5,1
8.805197477340698,12.267165660858154,1794.1745,13,5,2
8.921901941299438,11.109907865524292,1809.155701,13,5,3
8.787182569503784,12.06253170967102,1743.233032,13,6,0
8.809056520462036,10.948681831359863,1723.204163,13,6,1
8.905895471572876,11.07349443435669,1775.821106,13,6,2
8.822751760482788,11.19654655456543,1730.993103,13,7,0
8.844218015670776,11.791732549667358,1800.400085,13,7,1
8.859144687652588,11.005979537963867,1763.326599,13,8,0
14.299622297286987,17.634074449539185,1547.383972,14,0,0
9.22234058380127,11.548144340515137,1628.869507,14,0,1
8.702560424804688,11.15807294845581,1572.435059,14,0,2
8.681685209274292,11.786559581756592,1656.901917,14,0,3
8.698492288589478,11.043208122253418,1690.550659,14,0,4
8.654273748397827,11.507864952087402,1725.554138,14,0,5
8.691479444503784,10.827351570129395,1768.341492,14,0,6
8.963634014129639,11.526180982589722,1806.777283,14,0,7
8.818444728851318,10.974419116973877,1824.333191,14,0,8
9.649345397949219,12.724453926086426,1579.697083,14,1,0
8.763521909713745,10.956390380859375,1548.428406,14,1,1
8.666298866271973,11.681854963302612,1612.649048,14,1,2
8.914759397506714,11.588528156280518,1707.182495,14,1,3
8.65568733215332,10.961249828338623,1686.698975,14,1,4
8.883378505706787,11.025814056396484,1788.105652,14,1,5
8.787850379943848,11.771527290344238,1818.694397,14,1,6
8.887279272079468,11.050517559051514,1814.303223,14,1,7
8.769171237945557,11.731645345687866,1583.864197,14,2,0
8.73184871673584,11.05471420288086,1570.307373,14,2,1
8.66909384727478,10.864473581314087,1619.326172,14,2,2
8.745912313461304,10.930516242980957,1684.732605,14,2,3
8.718218326568604,11.712636709213257,1754.190186,14,2,4
8.815154552459717,10.942157983779907,1775.855896,14,2,5
8.91614842414856,12.087377786636353,1854.980469,14,2,6
8.66613221168518,10.876875877380371,1558.281128,14,3,0
8.842905044555664,11.048528909683228,1678.61853,14,3,1
8.702310800552368,10.845266103744507,1666.61792,14,3,2
8.696924924850464,11.719624042510986,1755.346008,14,3,3
8.788262605667114,10.91957688331604,1758.602966,14,3,4
8.844326257705688,11.730226755142212,1827.528809,14,3,5
8.715162754058838,10.898584842681885,1600.774475,14,4,0
8.718802452087402,10.917457103729248,1658.529297,14,4,1
8.80909276008606,10.978218078613281,1722.30304,14,4,2
8.974005460739136,12.000503063201904,1805.318115,14,4,3
8.926080226898193,11.07728886604309,1797.162048,14,4,4
8.801877975463867,11.734435081481934,1706.604919,14,5,0
8.844633340835571,11.184833288192749,1717.941772,14,5,1
8.78448748588562,10.941410064697266,1747.8302,14,5,2
8.939443111419678,11.116086721420288,1788.649475,14,5,3
8.79830265045166,12.405840635299683,1747.134827,14,6,0
8.84701657295227,10.98289942741394,1723.58667,14,6,1
8.946201801300049,11.83588695526123,1794.970337,14,6,2
8.823506832122803,10.987711668014526,1717.880676,14,7,0
8.894357681274414,11.033698797225952,1774.650391,14,7,1
9.040205955505371,11.210629940032959,1747.462036,14,8,0
13.130994319915771,16.57053828239441,1588.970764,15,0,0
8.982651710510254,12.841935396194458,1654.671204,15,0,1
8.824013948440552,11.045361518859863,1563.182007,15,0,2
8.67557978630066,10.869578838348389,1606.900024,15,0,3
8.594414234161377,11.185844659805298,1676.80011,15,0,4
8.67819333076477,11.666889905929565,1741.547852,15,0,5
8.718426942825317,10.882853269577026,1752.064392,15,0,6
8.800628900527954,11.708154439926147,1818.523743,15,0,7
8.88210940361023,11.008937358856201,1823.763,15,0,8
9.526557922363281,11.744850635528564,1639.615479,15,1,0
8.765417337417603,10.95304012298584,1553.556091,15,1,1
8.771159172058105,11.74183702468872,1683.534241,15,1,2
8.652863502502441,10.82430386543274,1640.630432,15,1,3
8.681772708892822,11.412508964538574,1713.278198,15,1,4
8.702495574951172,10.860048055648804,1747.753845,15,1,5
8.768296480178833,10.918822050094604,1787.001953,15,1,6
8.8766188621521,11.034399509429932,1807.373596,15,1,7
8.766469955444336,11.705559253692627,1566.150757,15,2,0
8.678446292877197,10.880733728408813,1568.892578,15,2,1
8.628673553466797,11.439671516418457,1655.701538,15,2,2
8.739698648452759,10.942095518112183,1721.964294,15,2,3
8.737188577651978,10.906467199325562,1748.454102,15,2,4
8.874879837036133,11.022719860076904,1782.945557,15,2,5
8.859003067016602,11.805804252624512,1831.90686,15,2,6
8.722073078155518,10.953007221221924,1577.542542,15,3,0
8.691873788833618,11.510907649993896,1645.555603,15,3,1
8.745866060256958,10.877941370010376,1676.448059,15,3,2
8.736007928848267,10.911530256271362,1727.261292,15,3,3
8.830968856811523,10.960076808929443,1763.45575,15,3,4
8.94980263710022,11.878371715545654,1822.717529,15,3,5
8.741163492202759,10.941141366958618,1642.735046,15,4,0
8.748347043991089,11.640865802764893,1681.191528,15,4,1
8.769190549850464,10.895730972290039,1713.939209,15,4,2
8.903029441833496,11.080395221710205,1783.234375,15,4,3
8.971389532089233,11.145318269729614,1796.581421,15,4,4
8.756697416305542,11.694366455078125,1679.342651,15,5,0
8.78865647315979,10.94395112991333,1706.528809,15,5,1
8.83237624168396,11.677840948104858,1774.241272,15,5,2
8.928027629852295,11.065313577651978,1790.207703,15,5,3
8.75165319442749,10.911757707595825,1708.99231,15,6,0
8.812602043151855,10.941302061080933,1752.112183,15,6,1
8.969185590744019,11.906284093856812,1796.284912,15,6,2
8.831984519958496,10.96052074432373,1732.040771,15,7,0
8.980941772460938,11.845862865447998,1792.619812,15,7,1
8.933609247207642,11.102241277694702,1772.560364,15,8,0
12.99055814743042,15.562886714935303,1613.955872,16,0,0
8.981179475784302,11.954519510269165,1572.433777,16,0,1
8.76165246963501,10.949440240859985,1584.897705,16,0,2
8.660694122314453,11.515098571777344,1655.76001,16,0,3
8.68401575088501,10.854871034622192,1680.17572,16,0,4
8.687246084213257,10.838793754577637,1723.205872,16,0,5
8.783150911331177,10.947079420089722,1787.798828,16,0,6
8.771106004714966,11.680676460266113,1819.07666,16,0,7
8.908839702606201,11.07723093032837,1820.187073,16,0,8
9.069229125976562,11.999797105789185,1627.427002,16,1,0
8.760153532028198,10.94626259803772,1576.648804,16,1,1
8.68032956123352,10.8732008934021,1614.981506,16,1,2
8.657737016677856,10.853458166122437,1667.276306,16,1,3
8.733044624328613,11.642187595367432,1739.844482,16,1,4
8.73337197303772,10.8842031955719,1751.877075,16,1,5
8.833019495010376,11.656561374664307,1812.687012,16,1,6
8.927206993103027,11.080004930496216,1807.925171,16,1,7
8.960978984832764,11.128990173339844,1621.391968,16,2,0
8.628232479095459,10.818042278289795,1594.475708,16,2,1
8.730298519134521,11.717434883117676,1710.761597,16,2,2
8.698443174362183,10.833349227905273,1697.030029,16,2,3
8.720728397369385,11.484823942184448,1772.161621,16,2,4
8.81844973564148,10.950841426849365,1774.432068,16,2,5
8.88788390159607,11.033411502838135,1800.262878,16,2,6
8.747098684310913,10.962860822677612,1587.90509,16,3,0
8.733524084091187,11.68992567062378,1676.177856,16,3,1
8.764262437820435,10.891592502593994,1686.479248,16,3,2
8.74511194229126,11.605613946914673,1745.67041,16,3,3
8.947246313095093,11.11298155784607,1782.422607,16,3,4
8.941762447357178,11.08186936378479,1795.710815,16,3,5
8.841674327850342,11.03490686416626,1684.179871,16,4,0
8.726773500442505,11.662486791610718,1713.493896,16,4,1
8.750895500183105,10.877899408340454,1715.57074,16,4,2
8.883053541183472,11.68997573852539,1780.239868,16,4,3
8.909875869750977,11.059646129608154,1780.954773,16,4,4
8.707978248596191,10.900103330612183,1662.018921,16,5,0
8.823290824890137,10.968017339706421,1734.655151,16,5,1
8.841573476791382,11.690741062164307,1791.192566,16,5,2
9.008156299591064,11.150665044784546,1812.883728,16,5,3
8.790963172912598,11.686184406280518,1740.056946,16,6,0
8.863176345825195,11.035898447036743,1737.589233,16,6,1
8.98434567451477,11.127903461456299,1772.827637,16,6,2
8.799227476119995,10.966794729232788,1734.469238,16,7,0
8.92265510559082,11.911966562271118,1786.328186,16,7,1
9.010612487792969,11.134503602981567,1760.557434,16,8,0
